steps,rewards
2064384,20.53125
2072576,21.21875
2080768,21.15625
2088960,20.21875
2097152,20.375
2105344,20.53125
2113536,21.0
2121728,21.21875
2129920,22.65625
2138112,22.6875
2146304,21.875
2154496,21.15625
2162688,22.90625
2170880,19.5
2179072,20.46875
2187264,21.1875
2195456,22.46875
2203648,22.625
2211840,22.5
2220032,21.4375
2228224,23.8125
2236416,22.5625
2244608,22.40625
2252800,23.5625
2260992,22.375
2269184,23.3125
2277376,23.09375
2285568,23.0
2293760,22.09375
2301952,23.28125
2310144,22.8125
2318336,20.75
2326528,21.53125
2334720,20.71875
2342912,20.78125
2351104,21.09375
2359296,23.59375
2367488,22.78125
2375680,21.71875
2383872,24.8125
2392064,24.4375
2400256,23.5625
2408448,21.3125
2416640,20.875
2424832,20.875
2433024,22.78125
2441216,23.34375
2449408,24.28125
2457600,23.34375
2465792,23.4375
2473984,22.3125
2482176,23.6875
2490368,23.15625
2498560,22.03125
2506752,25.5
2514944,24.0625
2523136,23.125
2531328,22.9375
2539520,22.84375
2547712,23.78125
2555904,22.4375
2564096,22.6875
2572288,23.65625
2580480,23.0
2588672,22.1875
2596864,23.5
2605056,22.6875
2613248,21.625
2621440,21.71875
2629632,23.25
2637824,23.53125
2646016,21.25
2654208,24.03125
2662400,24.28125
2670592,22.40625
2678784,23.65625
2686976,23.4375
2695168,23.1875
2703360,23.8125
2711552,23.875
2719744,23.53125
2727936,23.46875
2736128,22.53125
2744320,22.34375
2752512,21.09375
2760704,22.4375
2768896,23.625
2777088,23.3125
2785280,21.46875
2793472,21.75
2801664,24.03125
2809856,22.53125
2818048,21.65625
2826240,24.8125
2834432,22.71875
2842624,22.28125
2850816,22.40625
2859008,24.09375
2867200,23.28125
2875392,23.09375
2883584,23.09375
2891776,23.84375
2899968,24.84375
2908160,22.1875
2916352,23.625
2924544,22.28125
2932736,22.03125
2940928,21.375
2949120,21.5
2957312,22.375
2965504,21.625
2973696,22.46875
2981888,21.34375
2990080,21.5625
2998272,20.53125
3006464,21.46875
3014656,24.8125
3022848,22.03125
3031040,25.3125
3039232,24.21875
3047424,24.5
3055616,23.625
3063808,24.125
3072000,24.5
3080192,23.34375
3088384,21.8125
3096576,23.75
3104768,25.71875
3112960,24.0
3121152,22.90625
3129344,22.03125
3137536,22.8125
3145728,21.84375
3153920,22.375
3162112,23.53125
3170304,24.09375
3178496,25.25
3186688,23.46875
3194880,23.4375
3203072,22.8125
3211264,23.4375
3219456,24.9375
3227648,24.46875
3235840,24.5625
3244032,26.03125
3252224,25.65625
