steps,rewards
1900544,21.625
1908736,21.15625
1916928,21.96875
1925120,21.0625
1933312,21.28125
1941504,21.84375
1949696,20.46875
1957888,19.5625
1966080,21.25
1974272,19.5625
1982464,20.5
1990656,20.40625
1998848,21.375
2007040,21.78125
2015232,22.1875
2023424,21.65625
2031616,19.6875
2039808,21.34375
2048000,21.0625
2056192,21.0625
2064384,22.125
2072576,21.15625
2080768,20.9375
2088960,21.25
2097152,20.4375
2105344,20.75
2113536,21.90625
2121728,20.84375
2129920,21.15625
2138112,20.5
2146304,22.25
2154496,20.71875
2162688,20.59375
2170880,20.6875
2179072,20.28125
2187264,20.125
2195456,22.34375
2203648,20.4375
2211840,22.375
2220032,20.875
2228224,22.3125
2236416,21.0
2244608,21.5
2252800,20.5625
2260992,22.875
2269184,20.46875
2277376,20.09375
2285568,20.34375
2293760,21.34375
2301952,22.09375
2310144,20.90625
2318336,20.90625
2326528,21.375
2334720,20.0625
2342912,21.125
2351104,21.03125
2359296,22.53125
2367488,21.59375
2375680,20.5
2383872,21.3125
2392064,20.53125
2400256,21.34375
2408448,21.625
2416640,20.5625
2424832,20.4375
2433024,19.59375
2441216,21.71875
2449408,23.0
2457600,20.875
2465792,21.4375
2473984,21.3125
2482176,21.625
2490368,20.25
2498560,19.25
2506752,23.46875
2514944,20.34375
2523136,22.21875
2531328,21.90625
2539520,20.65625
2547712,21.71875
2555904,21.125
2564096,20.4375
2572288,22.3125
2580480,20.9375
2588672,22.40625
2596864,21.34375
2605056,20.03125
2613248,21.59375
2621440,22.84375
2629632,20.28125
2637824,21.625
2646016,21.28125
2654208,20.875
2662400,22.125
2670592,22.40625
2678784,21.6875
2686976,22.09375
2695168,21.3125
2703360,21.5625
2711552,22.40625
2719744,21.15625
2727936,20.90625
2736128,22.28125
2744320,20.5625
2752512,22.34375
2760704,21.21875
2768896,20.875
2777088,22.375
2785280,21.84375
2793472,23.03125
2801664,21.625
2809856,21.21875
2818048,22.9375
2826240,21.875
2834432,21.96875
2842624,21.1875
2850816,20.71875
2859008,22.125
2867200,21.90625
2875392,20.84375
2883584,21.28125
2891776,22.03125
2899968,21.03125
2908160,22.90625
2916352,21.875
2924544,22.0
2932736,21.8125
2940928,20.6875
2949120,21.625
2957312,21.875
2965504,19.8125
2973696,21.40625
2981888,22.6875
2990080,21.3125
2998272,21.875
3006464,22.53125
3014656,21.375
3022848,22.25
3031040,20.90625
3039232,21.84375
3047424,23.25
3055616,22.9375
3063808,20.78125
3072000,22.0625
3080192,21.5
3088384,21.6875
3096576,21.1875
3104768,20.5
3112960,20.28125
3121152,21.625
