steps,rewards
5726208,21.6875
5734400,19.90625
5742592,21.125
5750784,21.4375
5758976,21.4375
5767168,21.09375
5775360,20.46875
5783552,22.90625
5791744,21.6875
5799936,21.0
5808128,22.09375
5816320,20.21875
5824512,22.53125
5832704,21.0
5840896,21.65625
5849088,20.09375
5857280,20.15625
5865472,21.5
5873664,19.90625
5881856,21.6875
5890048,21.15625
5898240,23.0
5906432,22.3125
5914624,20.6875
5922816,21.34375
5931008,22.46875
5939200,22.125
5947392,20.8125
5955584,20.9375
5963776,20.875
5971968,21.65625
5980160,22.28125
5988352,23.125
5996544,20.75
6004736,21.59375
6012928,21.28125
6021120,21.875
6029312,22.46875
6037504,21.03125
6045696,21.9375
6053888,21.875
6062080,22.84375
6070272,19.625
6078464,22.78125
6086656,21.9375
6094848,23.8125
6103040,21.84375
6111232,22.125
6119424,21.5
6127616,20.5625
6135808,20.0625
6144000,22.25
6152192,21.3125
6160384,20.875
6168576,20.0625
6176768,21.1875
6184960,22.78125
6193152,22.1875
6201344,22.4375
6209536,21.6875
6217728,21.96875
6225920,24.03125
6234112,21.28125
6242304,21.65625
6250496,22.03125
6258688,21.8125
6266880,21.4375
6275072,22.1875
6283264,22.1875
6291456,22.90625
6299648,24.40625
6307840,22.4375
6316032,21.875
6324224,21.9375
6332416,22.875
6340608,22.65625
6348800,23.125
6356992,21.59375
6365184,21.34375
6373376,21.84375
6381568,22.375
6389760,22.6875
6397952,23.03125
6406144,21.75
6414336,23.21875
6422528,21.25
6430720,22.46875
6438912,22.75
6447104,21.28125
6455296,21.5
6463488,21.21875
6471680,22.15625
6479872,22.40625
6488064,22.03125
6496256,21.90625
6504448,22.78125
6512640,21.875
6520832,20.8125
6529024,22.53125
6537216,20.21875
6545408,21.09375
6553600,22.46875
6561792,22.21875
6569984,21.21875
6578176,22.03125
6586368,22.46875
6594560,21.90625
6602752,21.5625
6610944,20.59375
6619136,22.0
6627328,20.46875
6635520,21.5625
6643712,20.6875
6651904,20.15625
6660096,22.53125
6668288,22.46875
6676480,21.90625
6684672,22.5
6692864,21.0625
6701056,20.9375
6709248,21.1875
6717440,24.0625
6725632,23.78125
6733824,22.875
6742016,21.65625
6750208,22.125
6758400,21.4375
6766592,22.0625
6774784,22.71875
6782976,20.875
6791168,23.375
6799360,22.15625
6807552,22.375
6815744,21.375
6823936,22.1875
6832128,21.78125
6840320,21.625
6848512,20.59375
6856704,22.21875
6864896,22.875
6873088,22.28125
6881280,21.90625
6889472,21.96875
6897664,23.09375
6905856,21.75
6914048,20.90625
6922240,22.90625
6930432,22.625
6938624,21.03125
6946816,22.0625
6955008,21.5625
6963200,24.25
6971392,22.53125
6979584,22.21875
6987776,22.0625
6995968,20.3125
7004160,21.8125
7012352,22.125
7020544,22.4375
7028736,21.75
7036928,22.90625
7045120,22.65625
7053312,22.71875
7061504,20.90625
7069696,22.65625
7077888,22.40625
7086080,20.71875
7094272,21.15625
7102464,22.6875
7110656,22.53125
7118848,22.0625
7127040,21.1875
7135232,22.53125
7143424,22.375
7151616,22.15625
7159808,21.3125
7168000,20.8125
7176192,23.25
7184384,23.875
7192576,23.5
7200768,22.46875
7208960,23.78125
7217152,24.15625
7225344,21.40625
7233536,21.9375
7241728,22.125
7249920,23.40625
7258112,23.8125
7266304,21.78125
7274496,21.78125
7282688,21.78125
7290880,21.25
7299072,22.0625
7307264,22.46875
7315456,22.28125
7323648,22.8125
7331840,21.59375
7340032,20.1875
7348224,22.15625
7356416,20.96875
7364608,19.625
7372800,21.875
7380992,21.53125
7389184,20.53125
7397376,22.21875
7405568,21.53125
7413760,20.90625
7421952,21.8125
7430144,21.15625
7438336,22.71875
7446528,23.75
7454720,22.125
7462912,20.625
7471104,21.375
7479296,22.59375
7487488,22.34375
7495680,22.75
7503872,21.71875
7512064,22.28125
7520256,22.625
7528448,22.9375
7536640,22.09375
7544832,21.96875
7553024,22.875
7561216,20.8125
7569408,21.03125
7577600,22.9375
7585792,19.53125
7593984,21.1875
7602176,23.1875
7610368,19.84375
7618560,23.0625
7626752,20.84375
7634944,22.46875
7643136,21.125
7651328,21.1875
7659520,23.59375
7667712,22.28125
7675904,20.9375
7684096,20.9375
7692288,21.28125
7700480,22.125
7708672,22.1875
7716864,21.78125
7725056,22.46875
7733248,21.65625
7741440,20.5625
7749632,24.0
7757824,21.3125
7766016,23.03125
7774208,22.34375
7782400,21.96875
7790592,23.15625
7798784,22.90625
7806976,21.40625
7815168,21.90625
7823360,23.03125
7831552,20.875
7839744,20.8125
7847936,21.5625
7856128,21.46875
7864320,23.375
7872512,21.34375
7880704,21.6875
7888896,21.4375
7897088,21.4375
7905280,21.0
7913472,22.1875
7921664,22.5
7929856,22.21875
7938048,21.25
7946240,23.34375
7954432,21.75
7962624,22.53125
7970816,21.4375
7979008,21.84375
7987200,21.5625
7995392,21.09375
8003584,20.875
