steps,rewards
0,0.0
8192,3.6875
16384,4.125
24576,4.3125
32768,5.21875
40960,5.5625
49152,4.75
57344,5.25
65536,7.21875
73728,7.71875
81920,5.9375
90112,6.84375
98304,7.8125
106496,6.0
114688,7.46875
122880,7.78125
131072,7.125
139264,7.1875
147456,7.8125
155648,8.21875
163840,8.46875
172032,8.96875
180224,9.03125
188416,8.71875
196608,7.875
204800,8.6875
212992,10.59375
221184,9.59375
229376,9.1875
237568,9.34375
245760,11.0625
253952,9.84375
262144,9.5
270336,10.6875
278528,11.78125
286720,11.5
294912,12.28125
303104,10.375
311296,11.21875
319488,11.875
327680,12.65625
335872,11.625
344064,12.78125
352256,12.78125
360448,13.46875
368640,15.21875
376832,13.40625
385024,13.0
393216,13.125
401408,13.0625
409600,14.25
417792,13.9375
425984,15.0
434176,14.53125
442368,15.21875
450560,14.53125
458752,14.4375
466944,15.09375
475136,16.25
483328,14.5
491520,14.5625
499712,14.9375
507904,16.1875
516096,15.3125
524288,14.9375
532480,16.0625
540672,14.34375
548864,15.59375
557056,16.15625
565248,17.21875
573440,15.40625
581632,16.46875
589824,14.96875
598016,17.75
606208,17.40625
614400,14.96875
622592,16.34375
630784,16.8125
638976,18.0
647168,17.40625
655360,14.96875
663552,18.09375
671744,17.21875
679936,17.125
688128,17.46875
696320,18.09375
704512,18.5
712704,19.15625
720896,16.46875
729088,17.875
737280,15.4375
745472,16.4375
753664,18.21875
761856,17.8125
770048,16.71875
778240,18.09375
786432,16.75
794624,17.0
802816,14.9375
811008,16.09375
819200,16.0
827392,15.21875
835584,17.78125
843776,16.875
851968,16.78125
860160,16.125
868352,15.78125
876544,15.15625
884736,16.65625
892928,16.96875
901120,16.625
909312,18.0
917504,15.8125
925696,17.4375
933888,17.625
942080,17.4375
950272,17.78125
958464,18.5625
966656,18.3125
974848,18.09375
983040,18.21875
991232,18.5
999424,17.6875
1007616,18.5
1015808,19.6875
1024000,17.28125
1032192,19.0625
1040384,19.03125
1048576,19.15625
1056768,18.40625
1064960,18.28125
1073152,20.28125
1081344,20.09375
1089536,20.25
1097728,19.84375
1105920,18.9375
1114112,19.40625
1122304,18.40625
1130496,19.53125
1138688,18.875
1146880,18.875
1155072,19.53125
1163264,18.90625
1171456,20.40625
1179648,20.3125
1187840,20.375
1196032,19.6875
1204224,18.34375
1212416,19.6875
1220608,19.0
1228800,18.71875
1236992,19.8125
1245184,20.53125
1253376,20.28125
1261568,19.3125
1269760,20.78125
1277952,20.78125
1286144,19.90625
1294336,19.5625
1302528,20.46875
1310720,18.59375
1318912,19.78125
1327104,19.125
1335296,20.25
1343488,20.6875
1351680,20.9375
1359872,20.53125
1368064,21.1875
1376256,19.6875
1384448,19.84375
1392640,21.5625
1400832,20.1875
1409024,18.8125
1417216,20.03125
1425408,21.34375
1433600,20.40625
1441792,20.59375
1449984,20.90625
1458176,20.5625
1466368,19.6875
1474560,18.1875
1482752,20.375
1490944,17.96875
1499136,17.625
1507328,19.28125
1515520,19.0625
1523712,18.53125
1531904,19.75
1540096,21.15625
1548288,20.25
1556480,19.8125
1564672,19.5
1572864,21.15625
1581056,22.0
1589248,21.125
1597440,23.25
1605632,20.75
1613824,19.5625
1622016,21.65625
1630208,20.71875
1638400,21.34375
1646592,21.25
1654784,19.5625
1662976,21.59375
1671168,21.40625
1679360,20.75
1687552,19.59375
1695744,22.65625
1703936,20.9375
1712128,22.53125
1720320,21.625
1728512,20.59375
1736704,21.9375
1744896,20.9375
1753088,22.3125
1761280,22.4375
1769472,18.75
1777664,22.0
1785856,18.34375
1794048,20.34375
1802240,19.4375
1810432,21.375
1818624,19.40625
1826816,19.875
1835008,19.78125
1843200,19.1875
1851392,19.09375
1859584,17.78125
1867776,19.375
1875968,21.21875
1884160,22.0
1892352,19.75
1900544,19.65625
1908736,20.40625
1916928,20.78125
1925120,19.28125
1933312,19.5625
1941504,20.09375
1949696,18.84375
1957888,21.90625
1966080,20.875
1974272,20.84375
1982464,21.625
1990656,20.28125
1998848,20.6875
2007040,20.09375
2015232,19.9375
2023424,19.6875
2031616,20.71875
2039808,20.09375
2048000,20.28125
2056192,18.875
2064384,20.40625
2072576,19.5625
2080768,20.1875
2088960,19.78125
2097152,20.71875
2105344,20.71875
2113536,19.78125
2121728,21.1875
2129920,22.03125
2138112,20.09375
2146304,21.28125
2154496,22.3125
2162688,21.15625
2170880,21.4375
2179072,21.03125
2187264,20.5625
2195456,19.8125
2203648,20.65625
2211840,22.125
2220032,23.09375
2228224,19.28125
2236416,20.375
2244608,20.84375
2252800,20.9375
2260992,19.71875
2269184,21.03125
2277376,21.03125
2285568,20.09375
2293760,21.8125
2301952,20.875
2310144,19.8125
2318336,22.65625
2326528,20.75
2334720,20.96875
2342912,20.59375
2351104,19.90625
2359296,21.25
2367488,18.9375
2375680,20.84375
2383872,20.09375
2392064,22.375
2400256,23.09375
2408448,22.0625
2416640,21.875
2424832,21.96875
2433024,20.8125
2441216,21.53125
2449408,21.6875
2457600,23.21875
2465792,21.625
2473984,20.1875
2482176,23.03125
2490368,20.15625
2498560,22.1875
2506752,21.1875
2514944,21.1875
2523136,22.15625
2531328,23.0625
2539520,22.28125
2547712,22.5
2555904,20.46875
2564096,21.40625
2572288,22.625
2580480,22.4375
2588672,20.40625
2596864,21.15625
2605056,23.375
2613248,23.46875
2621440,21.75
2629632,22.65625
2637824,22.125
2646016,21.84375
2654208,21.90625
2662400,20.90625
2670592,22.59375
2678784,20.1875
2686976,20.9375
2695168,22.0625
2703360,20.28125
2711552,20.3125
2719744,20.46875
2727936,19.34375
2736128,21.96875
2744320,22.375
2752512,22.0
2760704,20.75
2768896,21.0
2777088,20.3125
2785280,21.6875
2793472,23.65625
2801664,21.9375
2809856,23.21875
2818048,21.625
2826240,23.1875
2834432,21.34375
2842624,23.40625
2850816,21.21875
2859008,22.375
2867200,20.9375
2875392,23.1875
2883584,22.625
2891776,21.90625
2899968,21.46875
2908160,22.71875
2916352,22.0
2924544,23.6875
2932736,22.9375
2940928,23.53125
2949120,21.875
2957312,22.34375
2965504,21.40625
2973696,23.84375
2981888,21.75
2990080,21.84375
2998272,23.25
3006464,23.21875
3014656,21.6875
3022848,21.3125
3031040,23.46875
3039232,20.71875
3047424,23.6875
3055616,23.09375
3063808,23.4375
3072000,22.90625
3080192,20.40625
3088384,19.46875
3096576,21.03125
3104768,20.625
3112960,22.75
3121152,20.6875
3129344,21.65625
3137536,23.78125
3145728,20.40625
3153920,20.15625
3162112,22.125
3170304,21.5
3178496,21.96875
3186688,22.9375
3194880,22.21875
3203072,21.0625
3211264,20.78125
3219456,20.5
3227648,22.96875
3235840,20.59375
3244032,21.96875
3252224,22.40625
3260416,21.28125
3268608,22.15625
3276800,22.5
3284992,22.0625
3293184,20.21875
3301376,20.46875
3309568,20.625
3317760,20.4375
3325952,20.90625
3334144,22.21875
3342336,22.875
3350528,22.4375
3358720,22.78125
3366912,20.9375
3375104,22.71875
3383296,21.1875
3391488,21.125
3399680,22.4375
3407872,21.90625
3416064,23.53125
3424256,21.40625
3432448,21.78125
3440640,22.84375
3448832,20.8125
3457024,21.84375
3465216,22.0625
3473408,20.875
3481600,22.21875
3489792,20.71875
3497984,21.46875
3506176,20.40625
3514368,21.96875
3522560,22.84375
3530752,22.1875
3538944,22.3125
3547136,20.40625
3555328,23.09375
3563520,20.84375
3571712,21.4375
3579904,21.4375
3588096,20.53125
3596288,22.5625
3604480,22.09375
3612672,23.0625
3620864,22.03125
3629056,21.75
3637248,22.53125
3645440,20.875
3653632,22.9375
3661824,20.8125
3670016,23.875
3678208,25.375
3686400,21.53125
3694592,22.53125
3702784,22.40625
3710976,23.0
3719168,24.15625
3727360,21.6875
3735552,21.1875
3743744,23.0
3751936,23.0
3760128,22.625
3768320,22.71875
3776512,22.09375
3784704,22.875
3792896,21.3125
3801088,22.0
3809280,24.28125
3817472,22.875
3825664,21.96875
3833856,23.71875
3842048,22.625
3850240,21.4375
3858432,23.25
3866624,22.40625
3874816,24.09375
3883008,22.5625
3891200,21.5
3899392,23.09375
3907584,23.34375
3915776,22.9375
3923968,21.34375
3932160,21.6875
3940352,22.5
3948544,20.90625
3956736,22.84375
3964928,23.90625
3973120,21.5625
3981312,21.78125
3989504,22.46875
3997696,22.5
4005888,23.34375
4014080,23.40625
4022272,21.53125
4030464,21.625
4038656,19.78125
4046848,21.78125
4055040,22.0625
4063232,23.375
4071424,21.3125
4079616,23.53125
4087808,21.71875
4096000,22.40625
4104192,22.59375
4112384,23.0
4120576,22.25
4128768,22.9375
4136960,22.5625
4145152,24.46875
4153344,22.65625
4161536,22.71875
4169728,25.28125
4177920,23.5
4186112,23.625
4194304,23.53125
4202496,23.34375
4210688,23.125
4218880,24.0
4227072,23.5625
4235264,23.5625
4243456,22.90625
4251648,21.78125
4259840,22.46875
4268032,24.0
4276224,23.09375
4284416,22.6875
4292608,23.65625
4300800,22.46875
4308992,24.75
4317184,24.0
4325376,24.71875
4333568,23.15625
4341760,25.15625
4349952,23.09375
4358144,23.46875
4366336,23.15625
4374528,22.53125
4382720,22.375
4390912,21.875
4399104,22.375
4407296,23.9375
4415488,22.65625
4423680,25.09375
4431872,22.84375
4440064,24.71875
4448256,22.59375
4456448,24.125
4464640,24.5625
4472832,23.71875
4481024,23.90625
4489216,24.1875
4497408,25.5
4505600,23.5
4513792,23.03125
4521984,25.3125
4530176,22.53125
4538368,23.59375
4546560,25.125
4554752,23.9375
4562944,23.53125
4571136,22.625
4579328,23.5625
4587520,23.9375
4595712,23.90625
4603904,23.90625
4612096,24.96875
4620288,22.78125
4628480,24.40625
4636672,24.15625
4644864,24.65625
4653056,23.3125
4661248,24.3125
4669440,23.125
4677632,24.46875
4685824,24.3125
4694016,23.1875
4702208,23.9375
4710400,24.28125
4718592,23.65625
4726784,23.75
4734976,23.8125
4743168,24.5625
4751360,22.34375
4759552,23.4375
4767744,23.78125
4775936,22.71875
4784128,24.84375
4792320,24.75
4800512,23.34375
4808704,22.84375
4816896,23.28125
4825088,24.25
4833280,22.1875
4841472,23.84375
4849664,24.03125
4857856,23.875
4866048,22.75
4874240,22.5
4882432,22.96875
4890624,25.0625
4898816,22.78125
4907008,24.0625
4915200,21.5625
4923392,21.5
4931584,22.25
4939776,22.21875
4947968,23.84375
4956160,23.84375
4964352,22.5
4972544,23.65625
4980736,22.75
4988928,24.8125
4997120,22.96875
5005312,23.75
5013504,23.15625
5021696,21.9375
5029888,21.34375
5038080,25.03125
5046272,24.375
5054464,23.96875
5062656,23.75
5070848,25.0625
5079040,23.5
5087232,24.1875
5095424,25.0625
5103616,24.46875
5111808,23.5
5120000,23.25
