steps,rewards
6504448,25.65625
6512640,24.4375
6520832,25.1875
6529024,27.78125
6537216,25.1875
6545408,25.5625
6553600,26.21875
6561792,25.15625
6569984,25.40625
6578176,26.65625
6586368,26.46875
6594560,25.3125
6602752,26.5625
6610944,27.46875
6619136,25.625
6627328,26.53125
6635520,27.96875
6643712,27.71875
6651904,25.125
6660096,26.8125
6668288,24.90625
6676480,26.34375
6684672,25.59375
6692864,25.15625
6701056,25.3125
6709248,26.0
6717440,26.53125
6725632,26.0625
6733824,27.875
6742016,25.25
6750208,26.34375
6758400,25.90625
6766592,26.34375
6774784,24.5625
6782976,25.5625
6791168,26.84375
6799360,25.59375
6807552,25.34375
6815744,26.125
6823936,25.75
6832128,25.71875
6840320,27.21875
6848512,25.625
6856704,26.375
6864896,25.09375
6873088,24.9375
6881280,25.15625
6889472,26.40625
6897664,24.84375
6905856,25.25
6914048,25.375
6922240,27.5
6930432,25.0625
6938624,26.84375
6946816,26.96875
6955008,26.59375
6963200,26.8125
6971392,25.3125
6979584,24.90625
6987776,26.125
6995968,25.875
7004160,25.875
7012352,23.90625
7020544,26.0625
7028736,22.40625
7036928,25.25
7045120,25.34375
7053312,26.0
7061504,27.40625
7069696,26.625
7077888,26.875
7086080,26.8125
7094272,25.3125
7102464,24.8125
7110656,27.0625
7118848,27.25
7127040,25.25
7135232,26.21875
7143424,27.3125
7151616,25.65625
7159808,26.4375
7168000,24.21875
7176192,26.21875
7184384,24.84375
7192576,23.8125
7200768,25.5
7208960,24.5
7217152,26.40625
7225344,25.875
7233536,25.28125
7241728,25.0625
7249920,24.8125
7258112,24.21875
7266304,23.6875
7274496,23.1875
7282688,25.9375
7290880,24.96875
7299072,24.46875
7307264,24.84375
7315456,25.1875
7323648,23.0
7331840,21.84375
7340032,23.53125
7348224,25.90625
7356416,25.25
7364608,24.3125
7372800,25.65625
7380992,25.65625
7389184,25.03125
7397376,25.34375
7405568,24.84375
7413760,26.53125
7421952,24.9375
7430144,26.34375
7438336,26.21875
7446528,24.6875
7454720,23.4375
7462912,23.40625
7471104,24.5
7479296,25.375
7487488,25.9375
7495680,24.15625
7503872,23.78125
7512064,24.65625
7520256,25.0625
7528448,25.9375
7536640,23.96875
7544832,24.5
7553024,26.46875
7561216,24.75
7569408,24.46875
7577600,25.75
7585792,25.5625
7593984,26.25
7602176,25.53125
7610368,25.65625
7618560,26.6875
7626752,26.8125
7634944,27.40625
7643136,26.34375
7651328,24.21875
7659520,24.9375
7667712,26.65625
7675904,25.0
7684096,25.6875
7692288,24.375
7700480,25.875
7708672,24.71875
7716864,24.4375
7725056,27.09375
7733248,25.71875
7741440,23.59375
7749632,26.78125
7757824,26.59375
7766016,25.4375
7774208,25.625
7782400,24.40625
7790592,26.6875
7798784,25.5
7806976,26.28125
7815168,25.4375
7823360,25.5
7831552,22.9375
7839744,27.1875
7847936,24.96875
7856128,25.84375
7864320,24.71875
7872512,24.375
7880704,26.15625
7888896,25.78125
7897088,24.375
7905280,25.53125
7913472,26.03125
7921664,25.5625
7929856,25.09375
7938048,26.4375
7946240,24.78125
7954432,24.625
7962624,25.15625
7970816,26.3125
7979008,26.0
7987200,24.59375
7995392,25.84375
8003584,25.71875
