steps,rewards
1777664,20.3125
1785856,19.65625
1794048,21.9375
1802240,19.34375
1810432,21.0625
1818624,21.375
1826816,21.1875
1835008,21.59375
1843200,21.4375
1851392,20.78125
1859584,20.75
1867776,22.03125
1875968,21.0
1884160,22.0625
1892352,20.875
1900544,21.28125
1908736,21.5625
1916928,20.09375
1925120,22.4375
1933312,20.625
1941504,21.625
1949696,20.28125
1957888,20.78125
1966080,20.09375
1974272,20.15625
1982464,20.21875
1990656,21.03125
1998848,20.28125
2007040,21.46875
2015232,20.5625
2023424,19.03125
2031616,21.5625
2039808,21.75
2048000,21.78125
2056192,21.875
2064384,20.90625
2072576,21.78125
2080768,19.75
2088960,20.90625
2097152,22.0625
2105344,20.1875
2113536,20.0625
2121728,21.34375
2129920,21.53125
2138112,20.59375
2146304,21.59375
2154496,22.0625
2162688,19.96875
2170880,20.09375
2179072,23.28125
2187264,21.21875
2195456,20.1875
2203648,21.09375
2211840,20.78125
2220032,19.8125
2228224,21.78125
2236416,20.9375
2244608,21.21875
2252800,20.40625
2260992,21.09375
2269184,20.96875
2277376,20.0
2285568,20.6875
2293760,21.1875
2301952,22.65625
2310144,19.90625
2318336,21.9375
2326528,21.03125
2334720,21.75
2342912,21.65625
2351104,21.3125
2359296,21.875
2367488,22.25
2375680,20.875
2383872,20.6875
2392064,21.0
2400256,21.34375
2408448,21.90625
2416640,20.6875
2424832,20.34375
2433024,20.78125
2441216,21.59375
2449408,20.78125
2457600,21.5625
2465792,21.6875
2473984,22.96875
2482176,21.75
2490368,20.53125
2498560,20.90625
2506752,21.5
2514944,21.3125
2523136,21.25
2531328,21.46875
2539520,22.34375
2547712,21.65625
2555904,20.84375
2564096,20.4375
2572288,22.84375
2580480,21.0
2588672,23.3125
2596864,22.53125
2605056,21.03125
2613248,22.0625
2621440,23.71875
2629632,23.15625
2637824,22.59375
2646016,21.1875
2654208,23.125
2662400,20.9375
2670592,25.59375
2678784,21.125
2686976,22.8125
2695168,21.46875
2703360,24.25
2711552,22.0625
2719744,22.21875
2727936,23.375
2736128,22.6875
2744320,22.34375
2752512,22.46875
2760704,22.8125
2768896,22.0625
2777088,23.21875
2785280,22.9375
2793472,21.375
2801664,21.3125
2809856,20.59375
2818048,22.8125
2826240,23.125
2834432,23.5
2842624,21.9375
2850816,21.9375
2859008,21.71875
2867200,21.15625
2875392,21.6875
2883584,22.84375
2891776,21.09375
2899968,20.9375
2908160,22.5625
2916352,23.0625
2924544,21.625
2932736,23.09375
2940928,21.875
2949120,23.625
2957312,21.5625
2965504,21.625
2973696,22.03125
2981888,22.25
2990080,22.96875
2998272,21.03125
3006464,22.28125
3014656,23.28125
3022848,23.65625
3031040,21.84375
3039232,21.9375
3047424,22.5625
3055616,20.375
3063808,22.9375
3072000,22.8125
3080192,22.75
3088384,21.4375
3096576,22.75
3104768,23.1875
3112960,22.9375
3121152,22.03125
3129344,20.03125
3137536,22.25
3145728,21.75
3153920,23.4375
3162112,21.59375
3170304,21.875
3178496,22.125
3186688,23.03125
3194880,23.59375
3203072,20.71875
3211264,22.0
3219456,21.5
3227648,21.21875
3235840,22.34375
3244032,23.1875
3252224,20.46875
3260416,20.78125
3268608,23.6875
3276800,22.34375
3284992,23.78125
3293184,22.59375
3301376,24.34375
3309568,22.4375
3317760,23.09375
3325952,22.84375
3334144,22.59375
3342336,22.09375
3350528,22.46875
3358720,23.03125
3366912,22.40625
3375104,22.75
3383296,22.1875
3391488,23.09375
3399680,22.28125
3407872,23.40625
3416064,21.0
3424256,25.65625
3432448,23.15625
3440640,22.625
3448832,24.0625
3457024,23.0
3465216,23.46875
3473408,23.1875
3481600,22.84375
3489792,23.03125
3497984,25.1875
3506176,21.875
3514368,23.09375
3522560,24.65625
3530752,21.125
3538944,23.03125
3547136,22.625
3555328,23.65625
3563520,22.34375
3571712,23.71875
3579904,24.0
3588096,22.34375
3596288,24.125
3604480,22.53125
3612672,23.375
3620864,25.3125
3629056,23.90625
3637248,23.78125
3645440,23.15625
3653632,24.3125
3661824,23.65625
3670016,23.6875
3678208,24.53125
3686400,24.15625
3694592,23.5625
3702784,24.59375
3710976,24.15625
3719168,22.53125
3727360,23.09375
3735552,22.3125
3743744,22.65625
3751936,24.15625
3760128,25.15625
3768320,24.6875
3776512,21.96875
3784704,25.125
3792896,22.3125
3801088,21.96875
3809280,24.125
3817472,24.25
3825664,24.09375
3833856,24.15625
3842048,23.46875
3850240,23.15625
3858432,23.625
3866624,24.59375
3874816,24.21875
3883008,24.40625
3891200,25.34375
3899392,23.46875
3907584,23.09375
3915776,23.71875
3923968,24.4375
3932160,23.5625
3940352,23.09375
3948544,22.5
3956736,23.1875
3964928,23.59375
3973120,24.59375
3981312,23.09375
3989504,22.96875
3997696,24.0625
4005888,24.0625
4014080,22.8125
4022272,24.375
4030464,22.8125
4038656,24.4375
4046848,22.40625
4055040,23.125
4063232,22.53125
4071424,23.0
4079616,24.71875
4087808,23.625
4096000,24.46875
4104192,23.84375
4112384,22.25
4120576,24.34375
4128768,24.125
4136960,23.65625
4145152,24.28125
4153344,23.8125
4161536,21.9375
4169728,22.5
4177920,23.28125
4186112,23.6875
4194304,23.875
4202496,23.75
4210688,24.0625
4218880,24.65625
4227072,22.15625
4235264,23.34375
4243456,25.875
4251648,24.0625
4259840,21.6875
4268032,24.6875
4276224,23.5625
4284416,22.6875
4292608,25.34375
4300800,23.78125
4308992,22.5625
4317184,23.40625
4325376,22.15625
4333568,22.65625
4341760,24.875
4349952,24.6875
4358144,25.21875
4366336,22.3125
4374528,25.28125
4382720,24.28125
4390912,23.71875
4399104,24.46875
4407296,24.21875
4415488,23.125
4423680,22.84375
4431872,23.875
4440064,22.75
4448256,25.125
4456448,22.5
4464640,24.5625
4472832,22.875
4481024,23.6875
4489216,23.28125
4497408,21.78125
4505600,23.90625
4513792,23.4375
4521984,24.125
4530176,23.1875
4538368,24.1875
4546560,23.59375
4554752,23.59375
4562944,23.15625
4571136,24.5
4579328,21.6875
4587520,23.90625
4595712,24.875
4603904,23.90625
4612096,22.0
4620288,22.96875
4628480,23.6875
4636672,23.0
4644864,22.625
4653056,23.3125
4661248,23.9375
4669440,23.5625
4677632,23.28125
4685824,24.9375
4694016,25.78125
4702208,23.09375
4710400,25.09375
4718592,22.09375
4726784,22.1875
4734976,23.28125
4743168,22.9375
4751360,23.15625
4759552,22.59375
4767744,24.6875
4775936,22.59375
4784128,25.1875
4792320,23.53125
4800512,23.15625
4808704,24.53125
4816896,23.375
4825088,25.15625
4833280,26.3125
4841472,24.90625
4849664,25.1875
4857856,25.5625
4866048,24.9375
4874240,23.59375
4882432,23.28125
4890624,23.90625
4898816,25.9375
4907008,22.65625
4915200,22.8125
4923392,24.71875
4931584,25.25
4939776,23.84375
4947968,23.0625
4956160,24.71875
4964352,25.6875
4972544,23.84375
4980736,22.84375
4988928,25.4375
4997120,24.5
5005312,26.4375
5013504,24.21875
5021696,25.0
5029888,25.4375
5038080,24.09375
5046272,24.53125
5054464,22.03125
